Iteration 0 with T: 24
[2019-11-27 12:21] Train Step 0000/4000, Batch Size = 128, Examples/Sec = 5156.07, Accuracy = 0.07, Loss = 2.367
[2019-11-27 12:36] Train Step 0100/4000, Batch Size = 128, Examples/Sec = 6494.14, Accuracy = 0.18, Loss = 2.304
[2019-11-27 12:36] Train Step 0110/4000, Batch Size = 128, Examples/Sec = 7638.92, Accuracy = 0.15, Loss = 2.312
[2019-11-27 12:36] Train Step 0120/4000, Batch Size = 128, Examples/Sec = 7991.65, Accuracy = 0.12, Loss = 2.330
[2019-11-27 12:36] Train Step 0130/4000, Batch Size = 128, Examples/Sec = 8039.16, Accuracy = 0.12, Loss = 2.341
[2019-11-27 12:36] Train Step 0140/4000, Batch Size = 128, Examples/Sec = 7818.24, Accuracy = 0.13, Loss = 2.309
[2019-11-27 12:36] Train Step 0150/4000, Batch Size = 128, Examples/Sec = 6467.78, Accuracy = 0.11, Loss = 2.325
[2019-11-27 12:36] Train Step 0160/4000, Batch Size = 128, Examples/Sec = 6571.97, Accuracy = 0.09, Loss = 2.349
[2019-11-27 12:36] Train Step 0170/4000, Batch Size = 128, Examples/Sec = 6665.97, Accuracy = 0.09, Loss = 2.320
[2019-11-27 12:36] Train Step 0180/4000, Batch Size = 128, Examples/Sec = 6508.47, Accuracy = 0.09, Loss = 2.308
[2019-11-27 12:36] Train Step 0190/4000, Batch Size = 128, Examples/Sec = 6434.22, Accuracy = 0.07, Loss = 2.351
[2019-11-27 12:36] Train Step 0200/4000, Batch Size = 128, Examples/Sec = 6664.57, Accuracy = 0.12, Loss = 2.315
[2019-11-27 12:36] Train Step 0210/4000, Batch Size = 128, Examples/Sec = 6543.14, Accuracy = 0.12, Loss = 2.342
[2019-11-27 12:36] Train Step 0220/4000, Batch Size = 128, Examples/Sec = 6460.07, Accuracy = 0.13, Loss = 2.296
[2019-11-27 12:36] Train Step 0230/4000, Batch Size = 128, Examples/Sec = 6691.65, Accuracy = 0.14, Loss = 2.307
[2019-11-27 12:36] Train Step 0240/4000, Batch Size = 128, Examples/Sec = 7399.09, Accuracy = 0.09, Loss = 2.310
[2019-11-27 12:36] Train Step 0250/4000, Batch Size = 128, Examples/Sec = 7297.81, Accuracy = 0.07, Loss = 2.332
[2019-11-27 12:36] Train Step 0260/4000, Batch Size = 128, Examples/Sec = 6575.59, Accuracy = 0.10, Loss = 2.327
[2019-11-27 12:36] Train Step 0270/4000, Batch Size = 128, Examples/Sec = 6681.24, Accuracy = 0.09, Loss = 2.322
[2019-11-27 12:36] Train Step 0280/4000, Batch Size = 128, Examples/Sec = 6657.63, Accuracy = 0.15, Loss = 2.319
[2019-11-27 12:36] Train Step 0290/4000, Batch Size = 128, Examples/Sec = 6565.46, Accuracy = 0.06, Loss = 2.348
[2019-11-27 12:36] Train Step 0300/4000, Batch Size = 128, Examples/Sec = 6760.07, Accuracy = 0.15, Loss = 2.301
[2019-11-27 12:36] Train Step 0310/4000, Batch Size = 128, Examples/Sec = 6550.56, Accuracy = 0.12, Loss = 2.333
[2019-11-27 12:36] Train Step 0320/4000, Batch Size = 128, Examples/Sec = 6789.73, Accuracy = 0.06, Loss = 2.302
[2019-11-27 12:36] Train Step 0330/4000, Batch Size = 128, Examples/Sec = 6620.43, Accuracy = 0.06, Loss = 2.361
[2019-11-27 12:36] Train Step 0340/4000, Batch Size = 128, Examples/Sec = 6735.05, Accuracy = 0.07, Loss = 2.319
[2019-11-27 12:36] Train Step 0350/4000, Batch Size = 128, Examples/Sec = 6509.97, Accuracy = 0.12, Loss = 2.318
[2019-11-27 12:36] Train Step 0360/4000, Batch Size = 128, Examples/Sec = 6723.49, Accuracy = 0.12, Loss = 2.322
[2019-11-27 12:36] Train Step 0370/4000, Batch Size = 128, Examples/Sec = 6601.79, Accuracy = 0.09, Loss = 2.322
[2019-11-27 12:36] Train Step 0380/4000, Batch Size = 128, Examples/Sec = 6625.50, Accuracy = 0.08, Loss = 2.320
[2019-11-27 12:36] Train Step 0390/4000, Batch Size = 128, Examples/Sec = 6640.41, Accuracy = 0.09, Loss = 2.280
[2019-11-27 12:36] Train Step 0400/4000, Batch Size = 128, Examples/Sec = 6503.19, Accuracy = 0.10, Loss = 2.306
[2019-11-27 12:36] Train Step 0410/4000, Batch Size = 128, Examples/Sec = 6663.66, Accuracy = 0.14, Loss = 2.306
[2019-11-27 12:36] Train Step 0420/4000, Batch Size = 128, Examples/Sec = 6607.07, Accuracy = 0.12, Loss = 2.291
[2019-11-27 12:36] Train Step 0430/4000, Batch Size = 128, Examples/Sec = 6760.41, Accuracy = 0.11, Loss = 2.333
[2019-11-27 12:36] Train Step 0440/4000, Batch Size = 128, Examples/Sec = 6587.70, Accuracy = 0.12, Loss = 2.327
[2019-11-27 12:36] Train Step 0450/4000, Batch Size = 128, Examples/Sec = 6678.33, Accuracy = 0.16, Loss = 2.294
[2019-11-27 12:36] Train Step 0460/4000, Batch Size = 128, Examples/Sec = 6618.97, Accuracy = 0.07, Loss = 2.327
[2019-11-27 12:36] Train Step 0470/4000, Batch Size = 128, Examples/Sec = 6523.74, Accuracy = 0.11, Loss = 2.306
[2019-11-27 12:36] Train Step 0480/4000, Batch Size = 128, Examples/Sec = 6772.09, Accuracy = 0.09, Loss = 2.321
[2019-11-27 12:36] Train Step 0490/4000, Batch Size = 128, Examples/Sec = 6619.86, Accuracy = 0.14, Loss = 2.292
[2019-11-27 12:36] Train Step 0500/4000, Batch Size = 128, Examples/Sec = 6750.21, Accuracy = 0.08, Loss = 2.330
[2019-11-27 12:36] Train Step 0510/4000, Batch Size = 128, Examples/Sec = 6646.09, Accuracy = 0.06, Loss = 2.344
[2019-11-27 12:36] Train Step 0520/4000, Batch Size = 128, Examples/Sec = 6606.50, Accuracy = 0.07, Loss = 2.354
[2019-11-27 12:36] Train Step 0530/4000, Batch Size = 128, Examples/Sec = 6561.05, Accuracy = 0.09, Loss = 2.326
[2019-11-27 12:36] Train Step 0540/4000, Batch Size = 128, Examples/Sec = 6741.05, Accuracy = 0.08, Loss = 2.323
[2019-11-27 12:36] Train Step 0550/4000, Batch Size = 128, Examples/Sec = 6608.78, Accuracy = 0.09, Loss = 2.342
[2019-11-27 12:36] Train Step 0560/4000, Batch Size = 128, Examples/Sec = 6988.50, Accuracy = 0.12, Loss = 2.309
[2019-11-27 12:36] Train Step 0570/4000, Batch Size = 128, Examples/Sec = 6614.32, Accuracy = 0.12, Loss = 2.309
[2019-11-27 12:36] Train Step 0580/4000, Batch Size = 128, Examples/Sec = 6488.02, Accuracy = 0.06, Loss = 2.304
[2019-11-27 12:36] Train Step 0590/4000, Batch Size = 128, Examples/Sec = 6770.04, Accuracy = 0.09, Loss = 2.310
[2019-11-27 12:36] Train Step 0600/4000, Batch Size = 128, Examples/Sec = 6575.27, Accuracy = 0.07, Loss = 2.314
[2019-11-27 12:36] Train Step 0610/4000, Batch Size = 128, Examples/Sec = 6755.90, Accuracy = 0.08, Loss = 2.308
[2019-11-27 12:36] Train Step 0620/4000, Batch Size = 128, Examples/Sec = 6621.99, Accuracy = 0.09, Loss = 2.306
[2019-11-27 12:36] Train Step 0630/4000, Batch Size = 128, Examples/Sec = 6724.50, Accuracy = 0.08, Loss = 2.322
[2019-11-27 12:36] Train Step 0640/4000, Batch Size = 128, Examples/Sec = 6609.19, Accuracy = 0.09, Loss = 2.311
[2019-11-27 12:36] Train Step 0650/4000, Batch Size = 128, Examples/Sec = 7768.47, Accuracy = 0.11, Loss = 2.321
[2019-11-27 12:36] Train Step 0660/4000, Batch Size = 128, Examples/Sec = 6478.47, Accuracy = 0.11, Loss = 2.312
[2019-11-27 12:36] Train Step 0670/4000, Batch Size = 128, Examples/Sec = 6684.73, Accuracy = 0.10, Loss = 2.341
[2019-11-27 12:36] Train Step 0680/4000, Batch Size = 128, Examples/Sec = 6542.98, Accuracy = 0.09, Loss = 2.308
[2019-11-27 12:36] Train Step 0690/4000, Batch Size = 128, Examples/Sec = 6557.04, Accuracy = 0.13, Loss = 2.304
[2019-11-27 12:36] Train Step 0700/4000, Batch Size = 128, Examples/Sec = 6793.43, Accuracy = 0.12, Loss = 2.360
[2019-11-27 12:36] Train Step 0710/4000, Batch Size = 128, Examples/Sec = 6661.26, Accuracy = 0.12, Loss = 2.311
[2019-11-27 12:36] Train Step 0720/4000, Batch Size = 128, Examples/Sec = 6621.82, Accuracy = 0.06, Loss = 2.318
[2019-11-27 12:36] Train Step 0730/4000, Batch Size = 128, Examples/Sec = 6542.02, Accuracy = 0.09, Loss = 2.321
[2019-11-27 12:36] Train Step 0740/4000, Batch Size = 128, Examples/Sec = 6779.27, Accuracy = 0.18, Loss = 2.292
[2019-11-27 12:36] Train Step 0750/4000, Batch Size = 128, Examples/Sec = 6564.10, Accuracy = 0.09, Loss = 2.323
[2019-11-27 12:36] Train Step 0760/4000, Batch Size = 128, Examples/Sec = 6749.44, Accuracy = 0.09, Loss = 2.323
[2019-11-27 12:36] Train Step 0770/4000, Batch Size = 128, Examples/Sec = 6614.81, Accuracy = 0.10, Loss = 2.307
[2019-11-27 12:36] Train Step 0780/4000, Batch Size = 128, Examples/Sec = 6400.39, Accuracy = 0.05, Loss = 2.336
[2019-11-27 12:36] Train Step 0790/4000, Batch Size = 128, Examples/Sec = 6647.49, Accuracy = 0.12, Loss = 2.338
[2019-11-27 12:36] Train Step 0800/4000, Batch Size = 128, Examples/Sec = 7557.94, Accuracy = 0.12, Loss = 2.302
[2019-11-27 12:36] Train Step 0810/4000, Batch Size = 128, Examples/Sec = 6588.02, Accuracy = 0.12, Loss = 2.309
[2019-11-27 12:36] Train Step 0820/4000, Batch Size = 128, Examples/Sec = 6461.16, Accuracy = 0.09, Loss = 2.306
[2019-11-27 12:36] Train Step 0830/4000, Batch Size = 128, Examples/Sec = 6843.39, Accuracy = 0.07, Loss = 2.308
[2019-11-27 12:36] Train Step 0840/4000, Batch Size = 128, Examples/Sec = 6630.25, Accuracy = 0.05, Loss = 2.323
[2019-11-27 12:36] Train Step 0850/4000, Batch Size = 128, Examples/Sec = 6649.05, Accuracy = 0.06, Loss = 2.341
[2019-11-27 12:36] Train Step 0860/4000, Batch Size = 128, Examples/Sec = 6684.32, Accuracy = 0.14, Loss = 2.299
[2019-11-27 12:36] Train Step 0870/4000, Batch Size = 128, Examples/Sec = 6533.66, Accuracy = 0.08, Loss = 2.318
[2019-11-27 12:36] Train Step 0880/4000, Batch Size = 128, Examples/Sec = 6715.08, Accuracy = 0.09, Loss = 2.366
[2019-11-27 12:36] Train Step 0890/4000, Batch Size = 128, Examples/Sec = 6605.61, Accuracy = 0.12, Loss = 2.303
[2019-11-27 12:36] Train Step 0900/4000, Batch Size = 128, Examples/Sec = 6634.42, Accuracy = 0.09, Loss = 2.314
[2019-11-27 12:36] Train Step 0910/4000, Batch Size = 128, Examples/Sec = 6510.60, Accuracy = 0.06, Loss = 2.333
[2019-11-27 12:36] Train Step 0920/4000, Batch Size = 128, Examples/Sec = 6736.74, Accuracy = 0.12, Loss = 2.300
[2019-11-27 12:36] Train Step 0930/4000, Batch Size = 128, Examples/Sec = 6597.98, Accuracy = 0.05, Loss = 2.344
[2019-11-27 12:36] Train Step 0940/4000, Batch Size = 128, Examples/Sec = 6483.32, Accuracy = 0.09, Loss = 2.316
[2019-11-27 12:36] Train Step 0950/4000, Batch Size = 128, Examples/Sec = 6517.24, Accuracy = 0.12, Loss = 2.281
[2019-11-27 12:36] Train Step 0960/4000, Batch Size = 128, Examples/Sec = 6576.24, Accuracy = 0.11, Loss = 2.297
[2019-11-27 12:36] Train Step 0970/4000, Batch Size = 128, Examples/Sec = 6716.51, Accuracy = 0.13, Loss = 2.286
[2019-11-27 12:36] Train Step 0980/4000, Batch Size = 128, Examples/Sec = 6585.11, Accuracy = 0.08, Loss = 2.323
[2019-11-27 12:36] Train Step 0990/4000, Batch Size = 128, Examples/Sec = 6765.18, Accuracy = 0.11, Loss = 2.292
[2019-11-27 12:36] Train Step 1000/4000, Batch Size = 128, Examples/Sec = 6611.39, Accuracy = 0.09, Loss = 2.311
[2019-11-27 12:36] Train Step 1010/4000, Batch Size = 128, Examples/Sec = 6713.15, Accuracy = 0.12, Loss = 2.288
[2019-11-27 12:36] Train Step 1020/4000, Batch Size = 128, Examples/Sec = 6618.72, Accuracy = 0.12, Loss = 2.305
[2019-11-27 12:36] Train Step 1030/4000, Batch Size = 128, Examples/Sec = 6658.29, Accuracy = 0.09, Loss = 2.325
[2019-11-27 12:36] Train Step 1040/4000, Batch Size = 128, Examples/Sec = 6587.53, Accuracy = 0.12, Loss = 2.303
[2019-11-27 12:36] Train Step 1050/4000, Batch Size = 128, Examples/Sec = 6676.50, Accuracy = 0.13, Loss = 2.325
[2019-11-27 12:36] Train Step 1060/4000, Batch Size = 128, Examples/Sec = 6591.58, Accuracy = 0.15, Loss = 2.284
[2019-11-27 12:36] Train Step 1070/4000, Batch Size = 128, Examples/Sec = 6744.69, Accuracy = 0.09, Loss = 2.302
[2019-11-27 12:36] Train Step 1080/4000, Batch Size = 128, Examples/Sec = 6741.56, Accuracy = 0.06, Loss = 2.311
[2019-11-27 12:36] Train Step 1090/4000, Batch Size = 128, Examples/Sec = 6718.44, Accuracy = 0.10, Loss = 2.300
[2019-11-27 12:36] Train Step 1100/4000, Batch Size = 128, Examples/Sec = 6532.47, Accuracy = 0.09, Loss = 2.315
[2019-11-27 12:36] Train Step 1110/4000, Batch Size = 128, Examples/Sec = 6717.27, Accuracy = 0.09, Loss = 2.325
[2019-11-27 12:36] Train Step 1120/4000, Batch Size = 128, Examples/Sec = 6721.14, Accuracy = 0.15, Loss = 2.293
[2019-11-27 12:36] Train Step 1130/4000, Batch Size = 128, Examples/Sec = 6512.18, Accuracy = 0.04, Loss = 2.325
[2019-11-27 12:36] Train Step 1140/4000, Batch Size = 128, Examples/Sec = 6619.70, Accuracy = 0.12, Loss = 2.312
[2019-11-27 12:36] Train Step 1150/4000, Batch Size = 128, Examples/Sec = 9153.97, Accuracy = 0.12, Loss = 2.300
[2019-11-27 12:36] Train Step 1160/4000, Batch Size = 128, Examples/Sec = 7387.08, Accuracy = 0.13, Loss = 2.306
[2019-11-27 12:36] Train Step 1170/4000, Batch Size = 128, Examples/Sec = 6867.20, Accuracy = 0.12, Loss = 2.310
[2019-11-27 12:36] Train Step 1180/4000, Batch Size = 128, Examples/Sec = 7441.45, Accuracy = 0.11, Loss = 2.292
[2019-11-27 12:36] Train Step 1190/4000, Batch Size = 128, Examples/Sec = 6900.74, Accuracy = 0.12, Loss = 2.301
[2019-11-27 12:36] Train Step 1200/4000, Batch Size = 128, Examples/Sec = 7307.05, Accuracy = 0.16, Loss = 2.319
[2019-11-27 12:36] Train Step 1210/4000, Batch Size = 128, Examples/Sec = 7159.90, Accuracy = 0.08, Loss = 2.306
[2019-11-27 12:36] Train Step 1220/4000, Batch Size = 128, Examples/Sec = 6889.76, Accuracy = 0.12, Loss = 2.318
[2019-11-27 12:36] Train Step 1230/4000, Batch Size = 128, Examples/Sec = 7165.25, Accuracy = 0.11, Loss = 2.322
[2019-11-27 12:36] Train Step 1240/4000, Batch Size = 128, Examples/Sec = 6835.72, Accuracy = 0.12, Loss = 2.292
[2019-11-27 12:36] Train Step 1250/4000, Batch Size = 128, Examples/Sec = 7266.11, Accuracy = 0.09, Loss = 2.335
[2019-11-27 12:36] Train Step 1260/4000, Batch Size = 128, Examples/Sec = 7146.27, Accuracy = 0.09, Loss = 2.315
[2019-11-27 12:36] Train Step 1270/4000, Batch Size = 128, Examples/Sec = 7240.24, Accuracy = 0.09, Loss = 2.321
[2019-11-27 12:36] Train Step 1280/4000, Batch Size = 128, Examples/Sec = 7272.11, Accuracy = 0.17, Loss = 2.296
[2019-11-27 12:36] Train Step 1290/4000, Batch Size = 128, Examples/Sec = 7299.60, Accuracy = 0.16, Loss = 2.316
[2019-11-27 12:36] Train Step 1300/4000, Batch Size = 128, Examples/Sec = 7375.21, Accuracy = 0.20, Loss = 2.294
[2019-11-27 12:36] Train Step 1310/4000, Batch Size = 128, Examples/Sec = 7049.25, Accuracy = 0.06, Loss = 2.328
[2019-11-27 12:36] Train Step 1320/4000, Batch Size = 128, Examples/Sec = 6752.92, Accuracy = 0.06, Loss = 2.343
[2019-11-27 12:36] Train Step 1330/4000, Batch Size = 128, Examples/Sec = 6649.13, Accuracy = 0.17, Loss = 2.302
[2019-11-27 12:36] Train Step 1340/4000, Batch Size = 128, Examples/Sec = 7172.82, Accuracy = 0.09, Loss = 2.322
[2019-11-27 12:36] Train Step 1350/4000, Batch Size = 128, Examples/Sec = 7095.27, Accuracy = 0.09, Loss = 2.316
[2019-11-27 12:36] Train Step 1360/4000, Batch Size = 128, Examples/Sec = 7096.77, Accuracy = 0.07, Loss = 2.295
[2019-11-27 12:36] Train Step 1370/4000, Batch Size = 128, Examples/Sec = 7230.20, Accuracy = 0.06, Loss = 2.296
[2019-11-27 12:36] Train Step 1380/4000, Batch Size = 128, Examples/Sec = 6831.64, Accuracy = 0.05, Loss = 2.317
[2019-11-27 12:36] Train Step 1390/4000, Batch Size = 128, Examples/Sec = 7231.46, Accuracy = 0.10, Loss = 2.318
[2019-11-27 12:36] Train Step 1400/4000, Batch Size = 128, Examples/Sec = 7375.82, Accuracy = 0.12, Loss = 2.306
[2019-11-27 12:36] Train Step 1410/4000, Batch Size = 128, Examples/Sec = 7136.30, Accuracy = 0.09, Loss = 2.317
[2019-11-27 12:36] Train Step 1420/4000, Batch Size = 128, Examples/Sec = 7803.24, Accuracy = 0.08, Loss = 2.330
[2019-11-27 12:36] Train Step 1430/4000, Batch Size = 128, Examples/Sec = 7372.07, Accuracy = 0.07, Loss = 2.331
[2019-11-27 12:36] Train Step 1440/4000, Batch Size = 128, Examples/Sec = 6812.05, Accuracy = 0.12, Loss = 2.302
[2019-11-27 12:36] Train Step 1450/4000, Batch Size = 128, Examples/Sec = 7327.30, Accuracy = 0.06, Loss = 2.320
[2019-11-27 12:36] Train Step 1460/4000, Batch Size = 128, Examples/Sec = 7387.79, Accuracy = 0.10, Loss = 2.295
[2019-11-27 12:36] Train Step 1470/4000, Batch Size = 128, Examples/Sec = 7269.06, Accuracy = 0.09, Loss = 2.306
[2019-11-27 12:36] Train Step 1480/4000, Batch Size = 128, Examples/Sec = 7201.97, Accuracy = 0.09, Loss = 2.317
[2019-11-27 12:36] Train Step 1490/4000, Batch Size = 128, Examples/Sec = 7312.03, Accuracy = 0.09, Loss = 2.296
[2019-11-27 12:36] Train Step 1500/4000, Batch Size = 128, Examples/Sec = 7177.61, Accuracy = 0.12, Loss = 2.298
[2019-11-27 12:36] Train Step 1510/4000, Batch Size = 128, Examples/Sec = 7201.29, Accuracy = 0.12, Loss = 2.283
[2019-11-27 12:36] Train Step 1520/4000, Batch Size = 128, Examples/Sec = 7107.67, Accuracy = 0.12, Loss = 2.293
[2019-11-27 12:36] Train Step 1530/4000, Batch Size = 128, Examples/Sec = 7426.22, Accuracy = 0.12, Loss = 2.326
[2019-11-27 12:36] Train Step 1540/4000, Batch Size = 128, Examples/Sec = 6994.79, Accuracy = 0.09, Loss = 2.312
[2019-11-27 12:36] Train Step 1550/4000, Batch Size = 128, Examples/Sec = 7277.43, Accuracy = 0.09, Loss = 2.307
[2019-11-27 12:36] Train Step 1560/4000, Batch Size = 128, Examples/Sec = 7070.79, Accuracy = 0.11, Loss = 2.294
[2019-11-27 12:36] Train Step 1570/4000, Batch Size = 128, Examples/Sec = 7191.55, Accuracy = 0.09, Loss = 2.302
[2019-11-27 12:36] Train Step 1580/4000, Batch Size = 128, Examples/Sec = 6661.51, Accuracy = 0.13, Loss = 2.320
[2019-11-27 12:36] Train Step 1590/4000, Batch Size = 128, Examples/Sec = 7223.00, Accuracy = 0.09, Loss = 2.310
[2019-11-27 12:36] Train Step 1600/4000, Batch Size = 128, Examples/Sec = 7349.56, Accuracy = 0.05, Loss = 2.321
[2019-11-27 12:36] Train Step 1610/4000, Batch Size = 128, Examples/Sec = 6906.60, Accuracy = 0.09, Loss = 2.321
[2019-11-27 12:36] Train Step 1620/4000, Batch Size = 128, Examples/Sec = 7365.39, Accuracy = 0.13, Loss = 2.296
[2019-11-27 12:36] Train Step 1630/4000, Batch Size = 128, Examples/Sec = 7300.10, Accuracy = 0.12, Loss = 2.317
[2019-11-27 12:36] Train Step 1640/4000, Batch Size = 128, Examples/Sec = 7353.89, Accuracy = 0.12, Loss = 2.316
[2019-11-27 12:36] Train Step 1650/4000, Batch Size = 128, Examples/Sec = 7095.37, Accuracy = 0.15, Loss = 2.308
[2019-11-27 12:36] Train Step 1660/4000, Batch Size = 128, Examples/Sec = 7250.31, Accuracy = 0.09, Loss = 2.316
[2019-11-27 12:36] Train Step 1670/4000, Batch Size = 128, Examples/Sec = 7793.95, Accuracy = 0.10, Loss = 2.309
[2019-11-27 12:36] Train Step 1680/4000, Batch Size = 128, Examples/Sec = 7182.80, Accuracy = 0.10, Loss = 2.309
[2019-11-27 12:36] Train Step 1690/4000, Batch Size = 128, Examples/Sec = 7821.43, Accuracy = 0.05, Loss = 2.333
[2019-11-27 12:37] Train Step 1700/4000, Batch Size = 128, Examples/Sec = 6937.39, Accuracy = 0.14, Loss = 2.327
[2019-11-27 12:37] Train Step 1710/4000, Batch Size = 128, Examples/Sec = 7366.71, Accuracy = 0.09, Loss = 2.304
[2019-11-27 12:37] Train Step 1720/4000, Batch Size = 128, Examples/Sec = 7166.69, Accuracy = 0.12, Loss = 2.299
[2019-11-27 12:37] Train Step 1730/4000, Batch Size = 128, Examples/Sec = 7304.27, Accuracy = 0.10, Loss = 2.317
[2019-11-27 12:37] Train Step 1740/4000, Batch Size = 128, Examples/Sec = 7847.73, Accuracy = 0.15, Loss = 2.300
[2019-11-27 12:37] Train Step 1750/4000, Batch Size = 128, Examples/Sec = 7319.80, Accuracy = 0.09, Loss = 2.338
[2019-11-27 12:37] Train Step 1760/4000, Batch Size = 128, Examples/Sec = 7301.58, Accuracy = 0.05, Loss = 2.311
[2019-11-27 12:37] Train Step 1770/4000, Batch Size = 128, Examples/Sec = 7635.44, Accuracy = 0.08, Loss = 2.313
[2019-11-27 12:37] Train Step 1780/4000, Batch Size = 128, Examples/Sec = 7460.79, Accuracy = 0.13, Loss = 2.304
[2019-11-27 12:37] Train Step 1790/4000, Batch Size = 128, Examples/Sec = 7645.23, Accuracy = 0.05, Loss = 2.334
[2019-11-27 12:37] Train Step 1800/4000, Batch Size = 128, Examples/Sec = 7412.78, Accuracy = 0.09, Loss = 2.318
[2019-11-27 12:37] Train Step 1810/4000, Batch Size = 128, Examples/Sec = 7270.73, Accuracy = 0.11, Loss = 2.318
[2019-11-27 12:37] Train Step 1820/4000, Batch Size = 128, Examples/Sec = 7256.48, Accuracy = 0.09, Loss = 2.326
[2019-11-27 12:37] Train Step 1830/4000, Batch Size = 128, Examples/Sec = 6758.19, Accuracy = 0.10, Loss = 2.317
[2019-11-27 12:37] Train Step 1840/4000, Batch Size = 128, Examples/Sec = 7347.25, Accuracy = 0.08, Loss = 2.327
[2019-11-27 12:37] Train Step 1850/4000, Batch Size = 128, Examples/Sec = 6804.02, Accuracy = 0.09, Loss = 2.304
[2019-11-27 12:37] Train Step 1860/4000, Batch Size = 128, Examples/Sec = 8325.39, Accuracy = 0.10, Loss = 2.335
[2019-11-27 12:37] Train Step 1870/4000, Batch Size = 128, Examples/Sec = 6565.94, Accuracy = 0.09, Loss = 2.321
[2019-11-27 12:37] Train Step 1880/4000, Batch Size = 128, Examples/Sec = 6542.02, Accuracy = 0.09, Loss = 2.328
[2019-11-27 12:37] Train Step 1890/4000, Batch Size = 128, Examples/Sec = 7916.35, Accuracy = 0.09, Loss = 2.305
[2019-11-27 12:37] Train Step 1900/4000, Batch Size = 128, Examples/Sec = 6604.55, Accuracy = 0.14, Loss = 2.306
[2019-11-27 12:37] Train Step 1910/4000, Batch Size = 128, Examples/Sec = 6469.88, Accuracy = 0.09, Loss = 2.322
[2019-11-27 12:37] Train Step 1920/4000, Batch Size = 128, Examples/Sec = 6450.68, Accuracy = 0.08, Loss = 2.313
[2019-11-27 12:37] Train Step 1930/4000, Batch Size = 128, Examples/Sec = 6396.50, Accuracy = 0.11, Loss = 2.319
[2019-11-27 12:37] Train Step 1940/4000, Batch Size = 128, Examples/Sec = 6531.04, Accuracy = 0.06, Loss = 2.323
[2019-11-27 12:37] Train Step 1950/4000, Batch Size = 128, Examples/Sec = 6422.28, Accuracy = 0.15, Loss = 2.296
[2019-11-27 12:37] Train Step 1960/4000, Batch Size = 128, Examples/Sec = 6609.35, Accuracy = 0.09, Loss = 2.318
[2019-11-27 12:37] Train Step 1970/4000, Batch Size = 128, Examples/Sec = 6487.94, Accuracy = 0.08, Loss = 2.339
[2019-11-27 12:37] Train Step 1980/4000, Batch Size = 128, Examples/Sec = 6395.28, Accuracy = 0.11, Loss = 2.299
