Iteration 0 with T: 30
[2019-11-27 13:19] Train Step 0000/4000, Batch Size = 128, Examples/Sec = 5171.27, Accuracy = 0.10, Loss = 2.677
[2019-11-27 13:37] Train Step 0760/4000, Batch Size = 128, Examples/Sec = 6365.86, Accuracy = 0.09, Loss = 2.309
[2019-11-27 13:37] Train Step 0770/4000, Batch Size = 128, Examples/Sec = 6324.09, Accuracy = 0.08, Loss = 2.328
[2019-11-27 13:37] Train Step 0780/4000, Batch Size = 128, Examples/Sec = 7982.02, Accuracy = 0.15, Loss = 2.289
[2019-11-27 13:37] Train Step 0790/4000, Batch Size = 128, Examples/Sec = 7970.88, Accuracy = 0.09, Loss = 2.306
[2019-11-27 13:37] Train Step 0800/4000, Batch Size = 128, Examples/Sec = 7980.84, Accuracy = 0.08, Loss = 2.335
[2019-11-27 13:37] Train Step 0810/4000, Batch Size = 128, Examples/Sec = 7981.90, Accuracy = 0.12, Loss = 2.315
[2019-11-27 13:37] Train Step 0820/4000, Batch Size = 128, Examples/Sec = 6031.99, Accuracy = 0.08, Loss = 2.331
[2019-11-27 13:37] Train Step 0830/4000, Batch Size = 128, Examples/Sec = 6432.67, Accuracy = 0.11, Loss = 2.310
[2019-11-27 13:37] Train Step 0840/4000, Batch Size = 128, Examples/Sec = 6354.33, Accuracy = 0.18, Loss = 2.293
[2019-11-27 13:37] Train Step 0850/4000, Batch Size = 128, Examples/Sec = 7981.31, Accuracy = 0.06, Loss = 2.321
[2019-11-27 13:37] Train Step 0860/4000, Batch Size = 128, Examples/Sec = 6806.35, Accuracy = 0.09, Loss = 2.313
[2019-11-27 13:37] Train Step 0870/4000, Batch Size = 128, Examples/Sec = 6371.52, Accuracy = 0.09, Loss = 2.319
[2019-11-27 13:37] Train Step 0880/4000, Batch Size = 128, Examples/Sec = 5925.40, Accuracy = 0.10, Loss = 2.303
[2019-11-27 13:37] Train Step 0890/4000, Batch Size = 128, Examples/Sec = 7989.63, Accuracy = 0.09, Loss = 2.318
[2019-11-27 13:37] Train Step 0900/4000, Batch Size = 128, Examples/Sec = 8005.59, Accuracy = 0.09, Loss = 2.335
[2019-11-27 13:37] Train Step 0910/4000, Batch Size = 128, Examples/Sec = 7959.19, Accuracy = 0.12, Loss = 2.288
[2019-11-27 13:37] Train Step 0920/4000, Batch Size = 128, Examples/Sec = 8030.26, Accuracy = 0.10, Loss = 2.295
[2019-11-27 13:37] Train Step 0930/4000, Batch Size = 128, Examples/Sec = 8008.10, Accuracy = 0.14, Loss = 2.350
[2019-11-27 13:37] Train Step 0940/4000, Batch Size = 128, Examples/Sec = 6339.10, Accuracy = 0.12, Loss = 2.329
[2019-11-27 13:37] Train Step 0950/4000, Batch Size = 128, Examples/Sec = 7965.68, Accuracy = 0.13, Loss = 2.318
[2019-11-27 13:37] Train Step 0960/4000, Batch Size = 128, Examples/Sec = 6111.22, Accuracy = 0.11, Loss = 2.308
[2019-11-27 13:37] Train Step 0970/4000, Batch Size = 128, Examples/Sec = 8014.08, Accuracy = 0.13, Loss = 2.297
[2019-11-27 13:37] Train Step 0980/4000, Batch Size = 128, Examples/Sec = 7945.64, Accuracy = 0.16, Loss = 2.307
[2019-11-27 13:37] Train Step 0990/4000, Batch Size = 128, Examples/Sec = 7960.96, Accuracy = 0.10, Loss = 2.338
[2019-11-27 13:37] Train Step 1000/4000, Batch Size = 128, Examples/Sec = 6208.54, Accuracy = 0.12, Loss = 2.306
[2019-11-27 13:37] Train Step 1010/4000, Batch Size = 128, Examples/Sec = 6284.63, Accuracy = 0.09, Loss = 2.312
[2019-11-27 13:38] Train Step 1020/4000, Batch Size = 128, Examples/Sec = 8023.66, Accuracy = 0.10, Loss = 2.320
[2019-11-27 13:38] Train Step 1030/4000, Batch Size = 128, Examples/Sec = 8003.56, Accuracy = 0.05, Loss = 2.333
[2019-11-27 13:38] Train Step 1040/4000, Batch Size = 128, Examples/Sec = 6132.51, Accuracy = 0.09, Loss = 2.314
[2019-11-27 13:38] Train Step 1050/4000, Batch Size = 128, Examples/Sec = 5997.82, Accuracy = 0.12, Loss = 2.312
[2019-11-27 13:38] Train Step 1060/4000, Batch Size = 128, Examples/Sec = 7981.79, Accuracy = 0.07, Loss = 2.312
[2019-11-27 13:38] Train Step 1070/4000, Batch Size = 128, Examples/Sec = 7981.67, Accuracy = 0.12, Loss = 2.325
[2019-11-27 13:38] Train Step 1080/4000, Batch Size = 128, Examples/Sec = 7968.28, Accuracy = 0.06, Loss = 2.324
[2019-11-27 13:38] Train Step 1090/4000, Batch Size = 128, Examples/Sec = 6095.89, Accuracy = 0.12, Loss = 2.338
[2019-11-27 13:38] Train Step 1100/4000, Batch Size = 128, Examples/Sec = 8013.24, Accuracy = 0.09, Loss = 2.316
[2019-11-27 13:38] Train Step 1110/4000, Batch Size = 128, Examples/Sec = 7988.44, Accuracy = 0.15, Loss = 2.312
[2019-11-27 13:38] Train Step 1120/4000, Batch Size = 128, Examples/Sec = 6316.43, Accuracy = 0.12, Loss = 2.312
[2019-11-27 13:38] Train Step 1130/4000, Batch Size = 128, Examples/Sec = 7966.39, Accuracy = 0.10, Loss = 2.313
[2019-11-27 13:38] Train Step 1140/4000, Batch Size = 128, Examples/Sec = 5914.63, Accuracy = 0.11, Loss = 2.346
[2019-11-27 13:38] Train Step 1150/4000, Batch Size = 128, Examples/Sec = 7990.34, Accuracy = 0.09, Loss = 2.345
[2019-11-27 13:38] Train Step 1160/4000, Batch Size = 128, Examples/Sec = 7983.80, Accuracy = 0.09, Loss = 2.318
[2019-11-27 13:38] Train Step 1170/4000, Batch Size = 128, Examples/Sec = 7990.34, Accuracy = 0.11, Loss = 2.307
[2019-11-27 13:38] Train Step 1180/4000, Batch Size = 128, Examples/Sec = 8006.07, Accuracy = 0.11, Loss = 2.307
[2019-11-27 13:38] Train Step 1190/4000, Batch Size = 128, Examples/Sec = 6300.04, Accuracy = 0.11, Loss = 2.310
[2019-11-27 13:38] Train Step 1200/4000, Batch Size = 128, Examples/Sec = 7995.46, Accuracy = 0.12, Loss = 2.293
[2019-11-27 13:38] Train Step 1210/4000, Batch Size = 128, Examples/Sec = 7989.98, Accuracy = 0.07, Loss = 2.311
[2019-11-27 13:38] Train Step 1220/4000, Batch Size = 128, Examples/Sec = 6239.13, Accuracy = 0.11, Loss = 2.294
[2019-11-27 13:38] Train Step 1230/4000, Batch Size = 128, Examples/Sec = 7988.91, Accuracy = 0.09, Loss = 2.309
[2019-11-27 13:38] Train Step 1240/4000, Batch Size = 128, Examples/Sec = 8002.49, Accuracy = 0.10, Loss = 2.301
[2019-11-27 13:38] Train Step 1250/4000, Batch Size = 128, Examples/Sec = 7982.97, Accuracy = 0.14, Loss = 2.311
[2019-11-27 13:38] Train Step 1260/4000, Batch Size = 128, Examples/Sec = 6318.66, Accuracy = 0.10, Loss = 2.304
[2019-11-27 13:38] Train Step 1270/4000, Batch Size = 128, Examples/Sec = 6103.51, Accuracy = 0.09, Loss = 2.317
[2019-11-27 13:38] Train Step 1280/4000, Batch Size = 128, Examples/Sec = 6005.47, Accuracy = 0.12, Loss = 2.299
[2019-11-27 13:38] Train Step 1290/4000, Batch Size = 128, Examples/Sec = 6024.14, Accuracy = 0.09, Loss = 2.322
[2019-11-27 13:38] Train Step 1300/4000, Batch Size = 128, Examples/Sec = 8023.90, Accuracy = 0.06, Loss = 2.337
[2019-11-27 13:38] Train Step 1310/4000, Batch Size = 128, Examples/Sec = 6180.16, Accuracy = 0.09, Loss = 2.357
[2019-11-27 13:38] Train Step 1320/4000, Batch Size = 128, Examples/Sec = 6104.27, Accuracy = 0.05, Loss = 2.341
[2019-11-27 13:38] Train Step 1330/4000, Batch Size = 128, Examples/Sec = 7997.84, Accuracy = 0.09, Loss = 2.331
[2019-11-27 13:38] Train Step 1340/4000, Batch Size = 128, Examples/Sec = 7983.80, Accuracy = 0.07, Loss = 2.332
[2019-11-27 13:38] Train Step 1350/4000, Batch Size = 128, Examples/Sec = 7986.77, Accuracy = 0.12, Loss = 2.304
[2019-11-27 13:38] Train Step 1360/4000, Batch Size = 128, Examples/Sec = 7981.55, Accuracy = 0.12, Loss = 2.298
[2019-11-27 13:38] Train Step 1370/4000, Batch Size = 128, Examples/Sec = 6272.81, Accuracy = 0.08, Loss = 2.314
[2019-11-27 13:38] Train Step 1380/4000, Batch Size = 128, Examples/Sec = 6265.27, Accuracy = 0.17, Loss = 2.278
[2019-11-27 13:38] Train Step 1390/4000, Batch Size = 128, Examples/Sec = 8001.41, Accuracy = 0.09, Loss = 2.330
[2019-11-27 13:38] Train Step 1400/4000, Batch Size = 128, Examples/Sec = 5932.54, Accuracy = 0.13, Loss = 2.301
[2019-11-27 13:38] Train Step 1410/4000, Batch Size = 128, Examples/Sec = 6098.10, Accuracy = 0.06, Loss = 2.324
[2019-11-27 13:38] Train Step 1420/4000, Batch Size = 128, Examples/Sec = 8016.11, Accuracy = 0.09, Loss = 2.320
[2019-11-27 13:38] Train Step 1430/4000, Batch Size = 128, Examples/Sec = 6421.06, Accuracy = 0.16, Loss = 2.306
[2019-11-27 13:38] Train Step 1440/4000, Batch Size = 128, Examples/Sec = 7976.69, Accuracy = 0.16, Loss = 2.303
[2019-11-27 13:38] Train Step 1450/4000, Batch Size = 128, Examples/Sec = 7996.41, Accuracy = 0.06, Loss = 2.304
[2019-11-27 13:38] Train Step 1460/4000, Batch Size = 128, Examples/Sec = 6499.10, Accuracy = 0.09, Loss = 2.334
[2019-11-27 13:38] Train Step 1470/4000, Batch Size = 128, Examples/Sec = 7994.86, Accuracy = 0.12, Loss = 2.298
[2019-11-27 13:38] Train Step 1480/4000, Batch Size = 128, Examples/Sec = 7990.46, Accuracy = 0.08, Loss = 2.343
[2019-11-27 13:38] Train Step 1490/4000, Batch Size = 128, Examples/Sec = 6231.89, Accuracy = 0.12, Loss = 2.305
[2019-11-27 13:38] Train Step 1500/4000, Batch Size = 128, Examples/Sec = 6333.64, Accuracy = 0.07, Loss = 2.303
[2019-11-27 13:38] Train Step 1510/4000, Batch Size = 128, Examples/Sec = 7990.93, Accuracy = 0.12, Loss = 2.303
[2019-11-27 13:38] Train Step 1520/4000, Batch Size = 128, Examples/Sec = 6277.21, Accuracy = 0.07, Loss = 2.300
[2019-11-27 13:38] Train Step 1530/4000, Batch Size = 128, Examples/Sec = 7996.29, Accuracy = 0.11, Loss = 2.328
[2019-11-27 13:38] Train Step 1540/4000, Batch Size = 128, Examples/Sec = 7974.44, Accuracy = 0.16, Loss = 2.302
[2019-11-27 13:38] Train Step 1550/4000, Batch Size = 128, Examples/Sec = 7977.40, Accuracy = 0.11, Loss = 2.316
[2019-11-27 13:38] Train Step 1560/4000, Batch Size = 128, Examples/Sec = 7984.52, Accuracy = 0.06, Loss = 2.324
[2019-11-27 13:38] Train Step 1570/4000, Batch Size = 128, Examples/Sec = 7993.19, Accuracy = 0.09, Loss = 2.307
[2019-11-27 13:38] Train Step 1580/4000, Batch Size = 128, Examples/Sec = 6302.86, Accuracy = 0.09, Loss = 2.328
[2019-11-27 13:38] Train Step 1590/4000, Batch Size = 128, Examples/Sec = 6073.61, Accuracy = 0.12, Loss = 2.287
[2019-11-27 13:38] Train Step 1600/4000, Batch Size = 128, Examples/Sec = 7967.57, Accuracy = 0.08, Loss = 2.315
[2019-11-27 13:38] Train Step 1610/4000, Batch Size = 128, Examples/Sec = 6577.85, Accuracy = 0.12, Loss = 2.309
[2019-11-27 13:38] Train Step 1620/4000, Batch Size = 128, Examples/Sec = 8001.89, Accuracy = 0.09, Loss = 2.308
[2019-11-27 13:38] Train Step 1630/4000, Batch Size = 128, Examples/Sec = 5988.12, Accuracy = 0.10, Loss = 2.320
[2019-11-27 13:38] Train Step 1640/4000, Batch Size = 128, Examples/Sec = 7987.25, Accuracy = 0.12, Loss = 2.294
[2019-11-27 13:38] Train Step 1650/4000, Batch Size = 128, Examples/Sec = 6123.14, Accuracy = 0.05, Loss = 2.316
[2019-11-27 13:38] Train Step 1660/4000, Batch Size = 128, Examples/Sec = 7991.29, Accuracy = 0.08, Loss = 2.319
[2019-11-27 13:38] Train Step 1670/4000, Batch Size = 128, Examples/Sec = 6299.23, Accuracy = 0.09, Loss = 2.320
[2019-11-27 13:38] Train Step 1680/4000, Batch Size = 128, Examples/Sec = 7996.05, Accuracy = 0.10, Loss = 2.307
[2019-11-27 13:38] Train Step 1690/4000, Batch Size = 128, Examples/Sec = 6402.52, Accuracy = 0.11, Loss = 2.301
[2019-11-27 13:38] Train Step 1700/4000, Batch Size = 128, Examples/Sec = 6335.58, Accuracy = 0.10, Loss = 2.313
[2019-11-27 13:38] Train Step 1710/4000, Batch Size = 128, Examples/Sec = 6275.96, Accuracy = 0.10, Loss = 2.309
[2019-11-27 13:38] Train Step 1720/4000, Batch Size = 128, Examples/Sec = 6084.01, Accuracy = 0.09, Loss = 2.301
[2019-11-27 13:38] Train Step 1730/4000, Batch Size = 128, Examples/Sec = 7991.53, Accuracy = 0.12, Loss = 2.318
[2019-11-27 13:38] Train Step 1740/4000, Batch Size = 128, Examples/Sec = 6278.68, Accuracy = 0.07, Loss = 2.334
[2019-11-27 13:38] Train Step 1750/4000, Batch Size = 128, Examples/Sec = 7991.77, Accuracy = 0.12, Loss = 2.304
[2019-11-27 13:38] Train Step 1760/4000, Batch Size = 128, Examples/Sec = 7979.30, Accuracy = 0.11, Loss = 2.308
[2019-11-27 13:38] Train Step 1770/4000, Batch Size = 128, Examples/Sec = 6110.04, Accuracy = 0.10, Loss = 2.312
[2019-11-27 13:38] Train Step 1780/4000, Batch Size = 128, Examples/Sec = 6346.74, Accuracy = 0.09, Loss = 2.318
[2019-11-27 13:38] Train Step 1790/4000, Batch Size = 128, Examples/Sec = 6070.38, Accuracy = 0.10, Loss = 2.318
[2019-11-27 13:38] Train Step 1800/4000, Batch Size = 128, Examples/Sec = 6201.37, Accuracy = 0.12, Loss = 2.314
[2019-11-27 13:38] Train Step 1810/4000, Batch Size = 128, Examples/Sec = 6310.93, Accuracy = 0.15, Loss = 2.296
[2019-11-27 13:38] Train Step 1820/4000, Batch Size = 128, Examples/Sec = 8004.75, Accuracy = 0.12, Loss = 2.309
[2019-11-27 13:38] Train Step 1830/4000, Batch Size = 128, Examples/Sec = 6271.71, Accuracy = 0.17, Loss = 2.307
[2019-11-27 13:38] Train Step 1840/4000, Batch Size = 128, Examples/Sec = 8014.31, Accuracy = 0.10, Loss = 2.326
[2019-11-27 13:38] Train Step 1850/4000, Batch Size = 128, Examples/Sec = 7990.10, Accuracy = 0.12, Loss = 2.314
[2019-11-27 13:38] Train Step 1860/4000, Batch Size = 128, Examples/Sec = 7982.38, Accuracy = 0.08, Loss = 2.320
[2019-11-27 13:38] Train Step 1870/4000, Batch Size = 128, Examples/Sec = 6768.16, Accuracy = 0.09, Loss = 2.320
[2019-11-27 13:38] Train Step 1880/4000, Batch Size = 128, Examples/Sec = 5705.38, Accuracy = 0.07, Loss = 2.311
[2019-11-27 13:38] Train Step 1890/4000, Batch Size = 128, Examples/Sec = 6382.81, Accuracy = 0.13, Loss = 2.301
[2019-11-27 13:38] Train Step 1900/4000, Batch Size = 128, Examples/Sec = 6220.84, Accuracy = 0.14, Loss = 2.312
[2019-11-27 13:38] Train Step 1910/4000, Batch Size = 128, Examples/Sec = 6303.15, Accuracy = 0.12, Loss = 2.303
[2019-11-27 13:38] Train Step 1920/4000, Batch Size = 128, Examples/Sec = 6109.97, Accuracy = 0.12, Loss = 2.299
[2019-11-27 13:38] Train Step 1930/4000, Batch Size = 128, Examples/Sec = 8013.12, Accuracy = 0.09, Loss = 2.327
[2019-11-27 13:38] Train Step 1940/4000, Batch Size = 128, Examples/Sec = 6239.42, Accuracy = 0.10, Loss = 2.307
[2019-11-27 13:38] Train Step 1950/4000, Batch Size = 128, Examples/Sec = 7985.70, Accuracy = 0.09, Loss = 2.304
[2019-11-27 13:38] Train Step 1960/4000, Batch Size = 128, Examples/Sec = 7985.47, Accuracy = 0.12, Loss = 2.317
[2019-11-27 13:38] Train Step 1970/4000, Batch Size = 128, Examples/Sec = 6218.82, Accuracy = 0.09, Loss = 2.308
[2019-11-27 13:38] Train Step 1980/4000, Batch Size = 128, Examples/Sec = 7965.80, Accuracy = 0.11, Loss = 2.307
[2019-11-27 13:38] Train Step 1990/4000, Batch Size = 128, Examples/Sec = 6627.05, Accuracy = 0.09, Loss = 2.301
[2019-11-27 13:38] Train Step 2000/4000, Batch Size = 128, Examples/Sec = 7988.56, Accuracy = 0.14, Loss = 2.289
[2019-11-27 13:38] Train Step 2010/4000, Batch Size = 128, Examples/Sec = 7961.07, Accuracy = 0.08, Loss = 2.303
[2019-11-27 13:38] Train Step 2020/4000, Batch Size = 128, Examples/Sec = 6065.24, Accuracy = 0.09, Loss = 2.308
[2019-11-27 13:38] Train Step 2030/4000, Batch Size = 128, Examples/Sec = 8013.72, Accuracy = 0.09, Loss = 2.305
[2019-11-27 13:38] Train Step 2040/4000, Batch Size = 128, Examples/Sec = 6372.81, Accuracy = 0.16, Loss = 2.303
[2019-11-27 13:38] Train Step 2050/4000, Batch Size = 128, Examples/Sec = 6370.69, Accuracy = 0.05, Loss = 2.314
[2019-11-27 13:38] Train Step 2060/4000, Batch Size = 128, Examples/Sec = 7990.93, Accuracy = 0.06, Loss = 2.319
[2019-11-27 13:38] Train Step 2070/4000, Batch Size = 128, Examples/Sec = 7994.15, Accuracy = 0.09, Loss = 2.312
[2019-11-27 13:38] Train Step 2080/4000, Batch Size = 128, Examples/Sec = 6074.30, Accuracy = 0.12, Loss = 2.316
[2019-11-27 13:38] Train Step 2090/4000, Batch Size = 128, Examples/Sec = 7974.08, Accuracy = 0.09, Loss = 2.316
[2019-11-27 13:38] Train Step 2100/4000, Batch Size = 128, Examples/Sec = 8004.16, Accuracy = 0.11, Loss = 2.316
[2019-11-27 13:38] Train Step 2110/4000, Batch Size = 128, Examples/Sec = 5586.41, Accuracy = 0.10, Loss = 2.318
[2019-11-27 13:38] Train Step 2120/4000, Batch Size = 128, Examples/Sec = 6068.74, Accuracy = 0.06, Loss = 2.323
[2019-11-27 13:38] Train Step 2130/4000, Batch Size = 128, Examples/Sec = 6204.52, Accuracy = 0.06, Loss = 2.310
[2019-11-27 13:38] Train Step 2140/4000, Batch Size = 128, Examples/Sec = 7998.55, Accuracy = 0.12, Loss = 2.313
[2019-11-27 13:38] Train Step 2150/4000, Batch Size = 128, Examples/Sec = 6423.21, Accuracy = 0.09, Loss = 2.330
[2019-11-27 13:38] Train Step 2160/4000, Batch Size = 128, Examples/Sec = 8009.77, Accuracy = 0.12, Loss = 2.315
[2019-11-27 13:38] Train Step 2170/4000, Batch Size = 128, Examples/Sec = 8003.08, Accuracy = 0.07, Loss = 2.321
[2019-11-27 13:38] Train Step 2180/4000, Batch Size = 128, Examples/Sec = 8005.71, Accuracy = 0.05, Loss = 2.331
[2019-11-27 13:38] Train Step 2190/4000, Batch Size = 128, Examples/Sec = 6078.36, Accuracy = 0.10, Loss = 2.302
[2019-11-27 13:38] Train Step 2200/4000, Batch Size = 128, Examples/Sec = 6329.91, Accuracy = 0.11, Loss = 2.307
[2019-11-27 13:38] Train Step 2210/4000, Batch Size = 128, Examples/Sec = 7954.70, Accuracy = 0.10, Loss = 2.319
[2019-11-27 13:38] Train Step 2220/4000, Batch Size = 128, Examples/Sec = 7995.69, Accuracy = 0.13, Loss = 2.318
[2019-11-27 13:38] Train Step 2230/4000, Batch Size = 128, Examples/Sec = 7975.15, Accuracy = 0.09, Loss = 2.301
[2019-11-27 13:38] Train Step 2240/4000, Batch Size = 128, Examples/Sec = 7969.35, Accuracy = 0.11, Loss = 2.313
[2019-11-27 13:38] Train Step 2250/4000, Batch Size = 128, Examples/Sec = 7973.96, Accuracy = 0.08, Loss = 2.319
[2019-11-27 13:38] Train Step 2260/4000, Batch Size = 128, Examples/Sec = 6381.22, Accuracy = 0.06, Loss = 2.301
[2019-11-27 13:38] Train Step 2270/4000, Batch Size = 128, Examples/Sec = 6244.50, Accuracy = 0.11, Loss = 2.306
[2019-11-27 13:38] Train Step 2280/4000, Batch Size = 128, Examples/Sec = 7988.20, Accuracy = 0.07, Loss = 2.306
[2019-11-27 13:38] Train Step 2290/4000, Batch Size = 128, Examples/Sec = 8007.38, Accuracy = 0.12, Loss = 2.291
[2019-11-27 13:38] Train Step 2300/4000, Batch Size = 128, Examples/Sec = 6176.11, Accuracy = 0.12, Loss = 2.314
[2019-11-27 13:38] Train Step 2310/4000, Batch Size = 128, Examples/Sec = 6179.60, Accuracy = 0.06, Loss = 2.339
[2019-11-27 13:38] Train Step 2320/4000, Batch Size = 128, Examples/Sec = 8010.01, Accuracy = 0.10, Loss = 2.293
[2019-11-27 13:38] Train Step 2330/4000, Batch Size = 128, Examples/Sec = 5985.52, Accuracy = 0.08, Loss = 2.304
[2019-11-27 13:38] Train Step 2340/4000, Batch Size = 128, Examples/Sec = 7976.69, Accuracy = 0.09, Loss = 2.309
[2019-11-27 13:38] Train Step 2350/4000, Batch Size = 128, Examples/Sec = 7977.04, Accuracy = 0.09, Loss = 2.312
[2019-11-27 13:38] Train Step 2360/4000, Batch Size = 128, Examples/Sec = 6199.50, Accuracy = 0.10, Loss = 2.311
[2019-11-27 13:38] Train Step 2370/4000, Batch Size = 128, Examples/Sec = 6539.47, Accuracy = 0.11, Loss = 2.307
[2019-11-27 13:38] Train Step 2380/4000, Batch Size = 128, Examples/Sec = 7997.60, Accuracy = 0.12, Loss = 2.301
[2019-11-27 13:38] Train Step 2390/4000, Batch Size = 128, Examples/Sec = 5552.38, Accuracy = 0.10, Loss = 2.312
[2019-11-27 13:38] Train Step 2400/4000, Batch Size = 128, Examples/Sec = 8006.19, Accuracy = 0.09, Loss = 2.309
[2019-11-27 13:38] Train Step 2410/4000, Batch Size = 128, Examples/Sec = 7995.34, Accuracy = 0.16, Loss = 2.305
[2019-11-27 13:38] Train Step 2420/4000, Batch Size = 128, Examples/Sec = 8353.76, Accuracy = 0.08, Loss = 2.301
[2019-11-27 13:38] Train Step 2430/4000, Batch Size = 128, Examples/Sec = 6296.42, Accuracy = 0.12, Loss = 2.299
[2019-11-27 13:38] Train Step 2440/4000, Batch Size = 128, Examples/Sec = 7961.90, Accuracy = 0.11, Loss = 2.312
[2019-11-27 13:38] Train Step 2450/4000, Batch Size = 128, Examples/Sec = 8009.77, Accuracy = 0.16, Loss = 2.297
[2019-11-27 13:38] Train Step 2460/4000, Batch Size = 128, Examples/Sec = 6403.90, Accuracy = 0.09, Loss = 2.341
[2019-11-27 13:38] Train Step 2470/4000, Batch Size = 128, Examples/Sec = 7971.71, Accuracy = 0.09, Loss = 2.306
[2019-11-27 13:38] Train Step 2480/4000, Batch Size = 128, Examples/Sec = 6258.70, Accuracy = 0.08, Loss = 2.318
[2019-11-27 13:38] Train Step 2490/4000, Batch Size = 128, Examples/Sec = 6344.87, Accuracy = 0.11, Loss = 2.314
[2019-11-27 13:38] Train Step 2500/4000, Batch Size = 128, Examples/Sec = 7979.77, Accuracy = 0.07, Loss = 2.338
[2019-11-27 13:38] Train Step 2510/4000, Batch Size = 128, Examples/Sec = 7998.55, Accuracy = 0.14, Loss = 2.306
[2019-11-27 13:38] Train Step 2520/4000, Batch Size = 128, Examples/Sec = 8028.58, Accuracy = 0.12, Loss = 2.299
[2019-11-27 13:38] Train Step 2530/4000, Batch Size = 128, Examples/Sec = 7965.92, Accuracy = 0.12, Loss = 2.296
[2019-11-27 13:38] Train Step 2540/4000, Batch Size = 128, Examples/Sec = 6459.84, Accuracy = 0.14, Loss = 2.290
[2019-11-27 13:38] Train Step 2550/4000, Batch Size = 128, Examples/Sec = 8006.67, Accuracy = 0.12, Loss = 2.308
[2019-11-27 13:38] Train Step 2560/4000, Batch Size = 128, Examples/Sec = 6379.55, Accuracy = 0.11, Loss = 2.306
[2019-11-27 13:39] Train Step 2570/4000, Batch Size = 128, Examples/Sec = 7999.03, Accuracy = 0.12, Loss = 2.300
[2019-11-27 13:39] Train Step 2580/4000, Batch Size = 128, Examples/Sec = 7998.08, Accuracy = 0.08, Loss = 2.309
[2019-11-27 13:39] Train Step 2590/4000, Batch Size = 128, Examples/Sec = 8018.62, Accuracy = 0.13, Loss = 2.307
[2019-11-27 13:39] Train Step 2600/4000, Batch Size = 128, Examples/Sec = 6321.78, Accuracy = 0.10, Loss = 2.318
[2019-11-27 13:39] Train Step 2610/4000, Batch Size = 128, Examples/Sec = 6823.30, Accuracy = 0.09, Loss = 2.321
[2019-11-27 13:39] Train Step 2620/4000, Batch Size = 128, Examples/Sec = 6300.86, Accuracy = 0.09, Loss = 2.311
[2019-11-27 13:39] Train Step 2630/4000, Batch Size = 128, Examples/Sec = 8034.58, Accuracy = 0.09, Loss = 2.320
[2019-11-27 13:39] Train Step 2640/4000, Batch Size = 128, Examples/Sec = 8023.78, Accuracy = 0.17, Loss = 2.291
